,unified_app_id,app_name,absolute_downloads,delta_downloads,transformed_delta_downloads,absolute_revenue,delta_revenue,transformed_delta_revenue,publisher_name,publisher_country,icon_url
213,5536f441a9d431cd8e000074,AfterShip Package Tracker,5300767,-393533,-0.06910998718016262,0.0,0.0,0.0,AfterShip Limited,,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/18/55/f4/1855f4b4-95c6-7ea5-0a52-9bed3b822c8c/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
214,57f4db5b0211a6c71f0003ea,Золотое Яблоко,5289064,597852,0.1274408404480548,0.0,0.0,0.0,Парфюмерный супермаркет «Золотое Яблоко»,Russia,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/5e/eb/58/5eeb58a9-091c-a424-b176-7d106bc56ca8/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
215,5997bc41574c0257a116df96,Liverpool pocket,5285302,1737785,0.4898595271002225,0.0,0.0,0.0,Distribuidora Liverpool S.A. De C.V.,Mexico,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/10/77/da/1077da21-aa14-87f2-5165-77ed7ce7c0b3/AppIcon-1x_U007emarketing-0-4-0-sRGB-85-220.png/450x450bb.jpg
216,5b2cbae12532234197ab3582,SaraMart,5282002,-1776710,-0.2517045602653855,0.0,0.0,0.0,Sara Mart Limited,,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/49/52/df/4952dfa4-e25a-a140-03e6-2e149d74ec88/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
217,59d436acb911ce0aa6e6dbed,MyGlamm : Beauty Shopping App,5262208,1990992,0.6086397229654049,0.0,0.0,0.0,SANGHVI BEAUTY & TECHNOLOGIES PRIVATE LIMITED,,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/9b/c3/b0/9bc3b04e-2a29-7f37-d737-c22360f4c99e/AppIconMGP-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
218,593459618c887f3698000e61,FreePrints,5249352,-2060683,-0.2818978294905565,0.0,0.0,0.0,PlanetArt,US,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/6e/42/57/6e4257e1-bbea-ff98-2187-1b435278ad82/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
219,55d93e1802ac645ad20f4fb2,山姆会员商店 Sam's Club China,5227491,-120600,-0.02255010245711975,0.0,0.0,0.0,沃尔玛(中国)投资有限公司,China,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/de/23/e8/de23e885-5de2-2da2-eff0-99385827786b/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
220,5890099538b0b56cba000816,Max Fashion India,5209646,662506,0.1456972954428498,0.0,0.0,0.0,Landmark Online India Pvt. Ltd.,India,https://assets.sensortower-china.com/G6CTTmXabDiuM42IQUUuKc0cCunygI55Ddkr8R2CmT8jFeXxo4zbCSK2Zbv8iGPED_w=s150
221,5cb1f0f55c6ace06036d5cf0,Instacart Shopper,5207647,353524,0.07282963369490225,0.0,0.0,0.0,Maplebear Inc,US,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/c5/b0/60/c5b0601e-2c2c-50c5-5e95-a150ee20e3f7/AppIcon.com.instacart.shopper-1x_U007emarketing-0-5-0-sRGB-85-220.png/450x450bb.jpg
222,5570fc0229485071b4000218,Shoptime - Compras Online,5173194,-3331284,-0.3917094029757029,0.0,0.0,0.0,americanas s.a.,Brazil,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/f6/df/50/f6df50db-4615-161d-53e2-ece065110984/ShopAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
223,5da94ef4daef9869fdfa59da,Bajaj Markets,5149701,1446789,0.390716549569636,0.0,0.0,0.0,Bajaj Finserv Direct Limited,India,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/e9/6f/46/e96f46cd-5d49-ef7e-3d80-b06c5150014f/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
224,608fb18fa60d37730bf73491,Voghion - Online shopping app,5145923,4873326,17.87740143875391,0.0,0.0,0.0,VOGHION TECH LIMITED,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/05/d8/45/05d84562-ecfb-5ef1-2cb9-66ba1c56e21d/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
225,55c518e002ac64f9c00026f2,Vivino： 全球＃1红酒葡萄酒识别应用,5142770,-874281,-0.1453005799684929,54945.74285714285,-770.7428571428571,-0.01383329991584948,Vivino ApS,Denmark,https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/4e/70/5b/4e705b7a-b178-713a-6c97-117712528bf2/AppIcon-1x_U007emarketing-85-220-0-3.png/450x450bb.jpg
226,60818a6a11b47e50b206601a,atome MY - Buy now. Pay later,5142734,3139399,1.567086383455588,0.0,0.0,0.0,APayLater Financials Pte Ltd,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/e6/8c/86/e68c8646-96a2-b41f-e133-0a9f19fceb8a/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
227,55d9549f02ac645ad222f5d5,Авто.ру: купить,5079278,-1727413,-0.2537816098894455,11666.342857142858,-12442.242857142857,-0.5160917776180507,Intertech Services AG,Switzerland,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/2f/82/65/2f82656c-92a8-e567-8c97-e6d2dc2edb8a/AutoRu-AppIcon-0-1x_U007emarketing-0-6-0-85-220.png/450x450bb.jpg
228,5ef1f659200dbd548efade82,LATAM Airlines,5074350,3195413,1.70064935652446,0.0,0.0,0.0,LATAM Airlines Group S.A.,Chile,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/68/63/58/6863582f-5783-7693-8913-029e47829e7c/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
229,55de05b502ac6453fd066788,Pepperfry,5058795,2914862,1.359586330356406,0.0,0.0,0.0,Pepperfry Private Limited,,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/28/51/a2/2851a21d-951c-5433-4182-66a33abb58de/AppIcon-1x_U007emarketing-0-6-0-85-220.png/450x450bb.jpg
230,57bcf600ee65c4090d0001fb,Papara,5016647,-794448,-0.1367122719556297,0.0,0.0,0.0,Papara,,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/39/cb/b2/39cbb284-ae2a-05b4-391d-d159ea6783e0/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
231,5bee3a69ca3d410efa4b439e,Bodega Aurrera,4903477,3037987,1.628519584666763,0.0,0.0,0.0,"Wal-Mart Mexico, Inc.",Mexico,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/05/44/fe/0544fe48-d6d1-5d00-7bfe-4c82882e2792/AppIcon-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
232,56ad5cb574038388d80002ba,CoutLoot Online Shopping App,4899268,1003404,0.2575562185948996,0.0,0.0,0.0,CoutLoot,,https://assets.sensortower-china.com/7m1wC6An_bgwp87Lbwn-2WU3vK3NdWmi-ns_njGVfj5A_VcfmM2MJisMsvLf-LMjkA=s150
233,5dd023bb5c6ace644b2e64a4,mi OXXO,4896258,3342978,2.15220565512979,0.0,0.0,0.0,Cadena Comercial OXXO S.A de C.V.,,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/c5/3d/68/c53d6878-3f95-96bb-2bce-a7007e9d5465/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
234,5a7d46bd0cdd9f287c66e5a0,Viettel Money,4891427,499403,0.1137068012378803,0.0,0.0,0.0,Viettel Telecom,Slovakia,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/e3/08/2a/e3082a5e-27f6-0a79-7392-fa8c3f5f6685/AppIcon-1x_U007emarketing-0-8-0-0-85-220.png/450x450bb.jpg
235,5b27fb2af3fc6404b73b2b4b,Popeyes Canada,4887454,658936,0.1558314284106157,0.0,0.0,0.0,"Popeyes Louisiana Kitchen, Inc.",US,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/f3/91/4b/f3914bcb-8e7e-3410-05dd-bc36b379df0c/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
236,55d939bf02ac645ad2026064,CVS,4862168,376672,0.08397555142173797,0.0,0.0,0.0,CVS,US,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/16/f3/be/16f3be97-2015-a7f9-fa01-7d63be40d7a9/AppIcon-ipad-0-1x_U007emarketing-2-0-sRGB-85-220.png/450x450bb.jpg
237,55d959de02ac645ad233c016,FLO AYAKKABI,4853367,698833,0.1682097197904747,0.0,0.0,0.0,FLO MAGAZACILIK VE PAZARLAMA ANONIM SIRKETI,,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/3f/48/c8/3f48c830-942b-3f39-67cf-8d1b6f86f9bc/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
238,557100d94009605d620002d6,Pontofrio.com,4846133,-1746815,-0.2649520366306545,0.0,0.0,0.0,Cnova,,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/1e/1f/c0/1e1fc05a-d912-736a-c5f7-81fb4171f8ea/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
239,5b114bacd272d216c81f920e,CashKaro - Cashback,4807163,-8734183,-0.6450010951643951,0.0,0.0,0.0,CashKaro,,https://assets.sensortower-china.com/Mu6eDEbbDf2d4f_rVIPkx9eG5QNfBU0eaCcNQgzuSj5GH3FQ8NxeRJjTx4BQl5SG_4w=s150
240,5467d21ac038c9c6ed004474,n11 - Online Shopping,4790580,-951978,-0.1657759486277718,0.0,0.0,0.0,n11.com,,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/4c/fa/b1/4cfab16e-47ee-8736-0c2a-76647a3d5634/AppIcon-Appstore-0-0-1x_U007emarketing-0-0-0-8-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
241,567e4b81da18959fa300866c,Providers: EBT,4777005,-810776,-0.1450980272848918,0.0,0.0,0.0,Propel Inc,US,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/be/9b/ab/be9baba5-0227-f821-b51b-d74964cfa4f6/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
242,55d93e2202ac645ad20f64f0,dポイントクラブ（公式）,4766474,-297620,-0.05877063103488996,0.0,0.0,0.0,株式会社NTTドコモ,Japan,https://is4-ssl.mzstatic.com/image/thumb/Purple112/v4/22/4c/8e/224c8e16-566e-d46f-3d65-8bfa256628fe/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
243,5d12a0fbf63ccd6642b82dd9,Route: Package Tracker,4765195,942926,0.2466927366964491,0.0,0.0,0.0,Route App LLC,,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/00/ea/e7/00eae728-6a5b-2083-02d7-93fd37609f3b/AppIcon-0-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
244,5536f6cdd49de62de6000003,쿠팡 (Coupang),4762926,-1506566,-0.2403011280658784,0.0,0.0,0.0,Coupang Corp.,South Korea,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/9b/4e/c2/9b4ec277-74ec-f2ae-8424-b836831cb8ff/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
245,55d9410002ac645ad217fff5,瓜子二手车-二手车卖车买车交易平台,4754310,1109545,0.3044215470681923,0.0,0.0,0.0,"Che Hao Duo Used Automobile Agency (Beijing) Co., Ltd.",China,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6f/99/7d/6f997d89-9822-fe4d-af66-9a2dcce66c2e/AppIcon-1x_U007emarketing-0-7-0-0-sRGB-85-220.png/450x450bb.jpg
246,53795721830f782dbe004624,Depop | Buy,4749947,-1841487,-0.2793757777139239,0.0,0.0,0.0,Depop Ltd,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/b8/d4/94/b8d494d6-7e78-6991-6c65-742c1b5da6a7/AppIcon-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
247,59e13eace10bd60ab0e1da4d,Indomaret Poinku,4742561,-941562,-0.1656477173347586,0.0,0.0,0.0,PT. Indomarco Prismatama,,https://assets.sensortower-china.com/pCvo_nWMFaUlJezbhcCwBXQYf-RDaHFXmxIUctYEDRFcOA-cHeSD2y88Eo2k3piNqFY=s150
248,55c50e7502ac64f9c000240e,Rakuten shopping,4734739,-1144871,-0.1947188674078723,0.0,0.0,0.0,Rakuten France,Japan,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/68/e8/49/68e8491c-a02a-b568-bb63-962c9cf59f25/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
249,537c8977830f782dbe01025f,Migros: Sanal Market,4698494,510756,0.1219646501285419,0.0,0.0,0.0,Migros Ticaret A.S.,Turkey,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/b2/52/01/b252014d-4578-9ffe-657b-c20787ecef3c/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
250,55c51e4502ac64f9c0002885,Macy's,4676343,940094,0.2516143865143892,0.0,0.0,0.0,Macys Inc,US,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/12/1d/a1/121da1c4-e343-8f54-ac96-a960b876aa99/AppIcon-1x_U007emarketing-3-0-85-220.png/450x450bb.jpg
251,556f464c294dc62cd400033b,Stradivarius,4639528,111496,0.02462350089398661,0.0,0.0,0.0,INDITEX,Spain,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/dd/b6/0b/ddb60b99-af59-54dd-d5fc-674cd4c6143a/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
252,53783720830f782dbe000293,Best Buy Canada,4576171,-477991,-0.09457373942505207,0.0,0.0,0.0,Best Buy Canada Ltd.,Canada,https://is2-ssl.mzstatic.com/image/thumb/Purple112/v4/f2/26/6e/f2266eef-4972-38a5-07bb-99ef47eefb34/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
253,55d93f3f02ac645ad212b69c,分期乐,4569761,-756306,-0.1420008422725437,0.0,0.0,0.0,深圳市分期乐网络科技有限公司,China,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/b5/97/9a/b5979ac6-97a7-f84e-938f-b436784f035c/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
254,5bf21273baaaa50f8f554ca0,PayPal Honey,4562895,682685,0.1759402197303754,0.0,0.0,0.0,Honey,,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/39/65/ff/3965ffc1-ed75-9874-73ce-3748b0e647e6/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
255,55c51ed502ac64f9c00028ac,Lowe's Home Improvement,4552537,-137750,-0.02936920491219407,0.0,0.0,0.0,"Lowe's Companies, Inc.",US,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/80/55/fc/8055fc7f-94e8-cc21-9701-e69df7b98bac/appicon-release-0-1x_U007emarketing-0-10-0-sRGB-85-220.png/450x450bb.jpg
256,5536f49c722211b13600002a,Почта России,4516743,-960491,-0.1753605925910779,0.0,0.0,0.0,Russian Post,,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/05/54/53/0554530c-e540-5d0d-38a0-d0e866a16eae/ApplicationIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
257,5d6ded0c7c31946f2029bf45,Make Money,4506261,1269942,0.3924032210668973,0.0,0.0,0.0,TV-TWO GmbH,Germany,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/f8/c1/49/f8c14955-5e9d-3e6d-10f6-3542057c5457/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
258,557102c9dd70dd6f320006d0,IndiaMART: Buy,4490843,-1070136,-0.192436619523289,0.0,0.0,0.0,IndiaMART InterMESH Ltd.,India,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/3e/65/dd/3e65dd4d-c323-6808-03db-6a8303e2ef36/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
259,5384904a830f78f0bc0034bd,Dollar General,4479762,-260304,-0.05491569104733985,0.0,0.0,0.0,"Dolgencorp, LLC",US,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/d6/bc/76/d6bc7653-8e5c-1c74-6e8e-3402522491c9/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
260,5570f67ec2edf97a77015a91,MAF Carrefour Online Shopping,4464520,-191321,-0.04109268336268356,0.0,0.0,0.0,MAF Carrefour,,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/8d/24/8e/8d248efa-f3ee-694a-103c-6a9c4bfbd5ac/AppIcon-1x_U007emarketing-0-10-0-0-85-220-0.png/450x450bb.jpg
261,5c2f6e80c8169601a8810655,Lucky Financial,4398064,1901360,0.7615480249160493,0.0,0.0,0.0,Lucky App B.V.,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/c6/f5/16/c6f5167c-1818-705c-a131-6c14d9c92324/AppIcon-1x_U007emarketing-0-7-0-0-85-220-0.png/450x450bb.jpg
262,5bce18d5e374913a1f4bfe22,ЛЕНТА - скидки и акции,4389848,-1243591,-0.2207516580902003,0.0,0.0,0.0,Lenta LLC.,,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/2b/00/48/2b0048ac-0f65-8395-e946-7da7b9830281/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
263,5cc8e9c94d14f40bf749387e,realme Store,4387072,-2254936,-0.3394961282792794,0.0,0.0,0.0,realme Mobile,,https://assets.sensortower-china.com/hVdBrZ2IVYzcIio04owPQKqK0lKbtH97BUk4f4az4A_egR0eGwASGF78mPTJllAAB8k=s150
264,621dd59d3facea75085717db,Pantaloons,4382407,4382407,0.0,0.0,0.0,0.0,ADITYA BIRLA FASHION AND RETAIL LIMITED,,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/5f/bb/3e/5fbb3e7e-768f-84c3-cd03-ada6787e4364/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
265,5ddc8ad373f5ad417c5520aa,Riachuelo – Compre pelo app,4364983,-7329913,-0.6267617086975378,0.0,0.0,0.0,Riachuelo,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/98/3d/0f/983d0f89-a92c-5335-1c58-7c17dcd30929/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
266,5571020e0ab24ddd4a02cd81,Foot Locker EU,4350454,-461417,-0.09589139027209997,0.0,0.0,0.0,"Foot Locker, Inc.",France,https://is5-ssl.mzstatic.com/image/thumb/Purple122/v4/a6/4b/af/a64bafc9-d6eb-8a95-811a-d36d51d76128/AppIcon-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
267,56af41df02ac64a679000016,永辉生活-品质生鲜，买菜到家,4340417,1236913,0.3985536993024659,0.0,0.0,0.0,永辉云创科技有限公司,China,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/08/01/ac/0801acf2-1e07-12f5-1a6c-40d1ecbb3859/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
268,5f3dff57bac8c35f5e642414,Chicpoint - شيك بوينت,4292259,1806308,0.7266064375363794,0.0,0.0,0.0,New Chic World (HK) Technology Limited,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/3d/2c/29/3d2c2981-ef7e-110d-b3c2-45a96a0b9ce4/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
269,57aeafb70211a673b3000014,PrettyLittleThing,4291510,114995,0.02753372129634396,0.0,0.0,0.0,PRETTYLITTLETHING.COM LIMITED,,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/3c/10/15/3c1015ff-64d9-4f16-4cd1-5b9bcd50770e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
270,5cb182613a33a0710ddf8acd,МегаМаркет: онлайн покупки,4280188,-187540,-0.04197659302446344,0.0,0.0,0.0,MARKETPLACE LLC,,https://is3-ssl.mzstatic.com/image/thumb/Purple112/v4/45/e7/9d/45e79dc5-a645-2d05-dc49-0b8862e975eb/AppIcon-0-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
271,537bd54e830f782dbe00d6e4,Mercedes me 2020,4222325,249334,0.06275725265926854,0.0,0.0,0.0,Mercedes-Benz AG,Germany,https://is5-ssl.mzstatic.com/image/thumb/Purple112/v4/f7/04/7a/f7047a06-ab56-f598-2548-ed9c8745ec13/MyStarAppIcon-0-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
272,5b80b17937e0ca4b9442904a,stc pay,4211623,571625,0.1570399214505063,0.0,0.0,0.0,STCPay,Saudi Arabia,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/46/59/ec/4659eca3-886f-32ad-202f-cb9757c168ea/AppIcon-0-0-1x_U007emarketing-0-0-0-8-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
273,5c1b9651a2750e6e3f9f3e3d,KazanExpress,4205844,-159621,-0.0365644896935378,0.0,0.0,0.0,Marketplace-technologies,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/12/ce/09/12ce0986-9e33-9125-c472-3e5cdf1a5d42/AppIcon-0-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
274,55d9ff5e328df019730025c0,Zattini: Roupas e Sapatos,4191174,677857,0.1929393220139259,0.0,0.0,0.0,Netshoes,Brazil,https://is5-ssl.mzstatic.com/image/thumb/Purple112/v4/6b/f7/46/6bf74685-9aa3-9d39-1239-9af62d50f99a/AppIcon-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
275,5f7436a96c75ff345e0be52c,ManoMano - Bricolage et Jardin,4187374,3857886,11.70872990822124,0.0,0.0,0.0,ManoMano,,https://is3-ssl.mzstatic.com/image/thumb/Purple122/v4/63/84/84/638484fc-75b5-4df3-b06a-8726f6c8d07b/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
276,592c72dc9f58313aa600026e,LootBoy - Grab your loot!,4169783,-597299,-0.1252965650685262,6025667.242857143,-660102.8285714285,-0.09873250523411765,Lootboy GmbH,Germany,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/97/95/d7/9795d784-0ea2-4bf5-3a35-0d3649c0e6d3/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
277,5620727260f6f1d6b9001f33,Shell Box,4141243,-254027,-0.05779553929565192,0.0,0.0,0.0,Raízen,Brazil,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/73/62/b5/7362b50b-115a-e0f6-facb-957d9be50b57/AppIcon-0-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
278,55d3a19e02ac64350a00011e,QR Reader for iPad,4133467,-1799919,-0.3033544421347271,4060887.371428572,26954.87142857143,0.006682033333123802,TapMedia Ltd,United Kingdom,https://is5-ssl.mzstatic.com/image/thumb/Purple116/v4/30/e6/82/30e68207-c657-0260-89df-2e732b8ef05e/AppIcon-0-0-1x_U007emarketing-0-0-0-2-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
279,5fd6c930015a2d5fd40ddad9,GIVA: Buy Silver Jewellery,4127020,2463294,1.480588750791897,0.0,0.0,0.0,GIVA,,https://assets.sensortower-china.com/Y9QuoBpTx3n4uvtsWjaHQF8T84e07axEFzfvd1gLbW_ZSwqkJrQvQ8C6vqOoNs3OrSY=s150
280,59bc3ecc2bb4f50d0be95e7b,CARS24 – Sell,4094990,-1892994,-0.3161321072334194,0.0,0.0,0.0,CARS24 Services Private Limited,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/4e/3c/99/4e3c99a0-4a5d-b150-cb64-3b72fe06484a/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
281,5bf1617da2750e61a284503a,М.Видео: электроника и техника,4049389,-1842336,-0.3126989124577267,0.0,0.0,0.0,MVideo,,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/1e/69/41/1e69416e-e845-2bfa-3f1c-22f8fc18529d/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
282,559df10eb57ab6db2b001062,MANGO - Online fashion,4043076,170736,0.04409116968034832,0.0,0.0,0.0,Mango,US,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/c9/dc/60/c9dc602f-19fa-4be7-1ca7-fd73a7a1b0b4/AppIcon-1x_U007emarketing-0-10-0-0-85-220-0.png/450x450bb.jpg
283,5bc9a4aeb73c42125cf5b68e,Mitra Bukalapak,4037824,526182,0.1498393059429179,0.0,0.0,0.0,PT Bukalapak.com,,https://assets.sensortower-china.com/AgWSov0a_oEpUV9uD6ykYOrpK6jofhfgBI2lvWDMsuaesLlxiFGAPuueE7Zh_oLTQ6c=s150
